Id,SalePrice
1461,104250.22
1462,216889.39
1463,189082.3
1464,200043.9
1465,160163.22
1466,159949.83
1467,139287.9
1468,176565.06
1469,196035.56
1470,77875.445
1471,191555.6
1472,115337.92
1473,111548.875
1474,147522.97
1475,123914.06
1476,298311.66
1477,269287.62
1478,287118.1
1479,293156.78
1480,610344.2
1481,336673.4
1482,211443.08
1483,208674.39
1484,176233.66
1485,223402.75
1486,210626.58
1487,275693.56
1488,193156.14
1489,212317.4
1490,203549.06
1491,201331.97
1492,90179.92
1493,192585.58
1494,217235.08
1495,293380.25
1496,256839.9
1497,195880.27
1498,178068.03
1499,109265.375
1500,194951.25
1501,192640.86
1502,169864.78
1503,194671.27
1504,237128.4
1505,216242.94
1506,203489.67
1507,296148.6
1508,156277.38
1509,175836.95
1510,141744.86
1511,118739.086
1512,180434.25
1513,120361.11
1514,183186.22
1515,160551.2
1516,131288.88
1517,157861.58
1518,90154.984
1519,133078.27
1520,125198.484
1521,154599.05
1522,129005.66
1523,114313.164
1524,135262.67
1525,130620.47
1526,110161.64
1527,90131.945
1528,109237.766
1529,116991.11
1530,318749.28
1531,175121.88
1532,109635.51
1533,294922.28
1534,127277.21
1535,137381.08
1536,117777.08
1537,40923.203
1538,210315.06
1539,99591.11
1540,73339.95
1541,131059.445
1542,134804.1
1543,150306.25
1544,90597.57
1545,140790.89
1546,119531.555
1547,208172.7
1548,101951.87
1549,75168.79
1550,83381.484
1551,81786.6
1552,120397.5
1553,144512.83
1554,125502.73
1555,146999.55
1556,175160.45
1557,113555.62
1558,71353.164
1559,87441.48
1560,121065.07
1561,101900.74
1562,156421.72
1563,98315.164
1564,129031.24
1565,93282.336
1566,262344.6
1567,52054.246
1568,264453.38
1569,106937.51
1570,92541.41
1571,85331.8
1572,139904.03
1573,286425.34
1574,61798.85
1575,269056.84
1576,250240.25
1577,195736.11
1578,106774.56
1579,119055.1
1580,192686.25
1581,178625.92
1582,120425.63
1583,318250.53
1584,215880.69
1585,144816.77
1586,155932.0
1587,69582.18
1588,178254.6
1589,111968.805
1590,112308.67
1591,114349.48
1592,92114.27
1593,140095.22
1594,123480.89
1595,92135.71
1596,228548.84
1597,191643.48
1598,273624.03
1599,111154.48
1600,87739.27
1601,77469.89
1602,101937.19
1603,85623.14
1604,291364.06
1605,258612.52
1606,65793.195
1607,141984.2
1608,219090.11
1609,171970.22
1610,131456.0
1611,159873.88
1612,209312.19
1613,173580.19
1614,68836.16
1615,92515.02
1616,94611.81
1617,75723.89
1618,139589.5
1619,151382.58
1620,198941.6
1621,133151.77
1622,130623.46
1623,285049.5
1624,222505.89
1625,91551.15
1626,147961.16
1627,176819.34
1628,307054.6
1629,110269.91
1630,451648.03
1631,141863.6
1632,183332.33
1633,166677.19
1634,174097.44
1635,174932.92
1636,159842.78
1637,206513.1
1638,172714.6
1639,185737.14
1640,293536.97
1641,145636.53
1642,210175.7
1643,194294.02
1644,161689.94
1645,368102.72
1646,161492.08
1647,142477.25
1648,102576.234
1649,147475.0
1650,101998.74
1651,123196.0
1652,94197.945
1653,127726.14
1654,166075.83
1655,116590.25
1656,148098.1
1657,167545.11
1658,154975.47
1659,138108.31
1660,122221.664
1661,540970.2
1662,320412.75
1663,318515.3
1664,679354.8
1665,246617.8
1666,264002.56
1667,424792.2
1668,261240.56
1669,292289.16
1670,262775.28
1671,240777.2
1672,654558.94
1673,292250.97
1674,249434.44
1675,208118.7
1676,200604.23
1677,192760.5
1678,630766.8
1679,474072.53
1680,334544.38
1681,189420.89
1682,306181.75
1683,190654.17
1684,182956.97
1685,184364.31
1686,172897.2
1687,187005.64
1688,213238.27
1689,206515.27
1690,199652.25
1691,177998.42
1692,264633.75
1693,146838.84
1694,182563.77
1695,184334.08
1696,215454.12
1697,182653.8
1698,411185.12
1699,396582.47
1700,283790.12
1701,255218.14
1702,252928.39
1703,233701.34
1704,292538.72
1705,213573.47
1706,413771.9
1707,247357.89
1708,200624.33
1709,257274.8
1710,218275.08
1711,286298.1
1712,286233.94
1713,270503.28
1714,137955.61
1715,218923.84
1716,214817.69
1717,208912.14
1718,110187.484
1719,229849.39
1720,245387.53
1721,161501.31
1722,109132.49
1723,150683.14
1724,224549.78
1725,266687.44
1726,129132.19
1727,157919.7
1728,121969.1
1729,157534.17
1730,117814.04
1731,128640.04
1732,101986.586
1733,113435.26
1734,66453.36
1735,136698.61
1736,136904.36
1737,509884.8
1738,205999.7
1739,260565.53
1740,249873.48
1741,199127.23
1742,183880.03
1743,184830.14
1744,340435.47
1745,196936.5
1746,151052.77
1747,167287.73
1748,216854.22
1749,109678.59
1750,132759.2
1751,258759.05
1752,113897.26
1753,115528.15
1754,228294.4
1755,140340.47
1756,169631.5
1757,147700.2
1758,134088.12
1759,262921.9
1760,170383.31
1761,117835.836
1762,164118.92
1763,141746.75
1764,93224.445
1765,87489.52
1766,191008.16
1767,265355.03
1768,152229.08
1769,203614.69
1770,148643.84
1771,99586.36
1772,105865.36
1773,201573.84
1774,124295.64
1775,167871.7
1776,135664.95
1777,125117.2
1778,128749.02
1779,130719.79
1780,161415.39
1781,132698.2
1782,81899.695
1783,114200.72
1784,157443.45
1785,127735.27
1786,213114.66
1787,141008.7
1788,37064.973
1789,107128.49
1790,76482.47
1791,157186.9
1792,203770.48
1793,86746.695
1794,117457.4
1795,185935.62
1796,168716.72
1797,138783.52
1798,132185.64
1799,135489.62
1800,72610.47
1801,76735.55
1802,86131.734
1803,125099.78
1804,158081.23
1805,133923.14
1806,106770.086
1807,107725.57
1808,186007.64
1809,75116.41
1810,132306.47
1811,89471.31
1812,91070.11
1813,208664.05
1814,93696.125
1815,60383.633
1816,101078.73
1817,88755.83
1818,107307.63
1819,77931.47
1820,24877.72
1821,118437.01
1822,147199.45
1823,21936.137
1824,117721.05
1825,78444.85
1826,75157.1
1827,69096.414
1828,130567.54
1829,93177.87
1830,108423.75
1831,94263.81
1832,138844.42
1833,136463.64
1834,95832.84
1835,118151.25
1836,138688.66
1837,251881.3
1838,206279.06
1839,87326.98
1840,179370.53
1841,178882.83
1842,92157.85
1843,119643.44
1844,123891.14
1845,170304.36
1846,164118.14
1847,114373.58
1848,58905.586
1849,159687.06
1850,127067.15
1851,186727.28
1852,151046.58
1853,148768.36
1854,129884.48
1855,102642.09
1856,190961.7
1857,191425.75
1858,135149.33
1859,99968.88
1860,151666.69
1861,110333.65
1862,967855.3
1863,854407.94
1864,854108.1
1865,304524.22
1866,316187.03
1867,219571.61
1868,280244.56
1869,193553.52
1870,240237.28
1871,219933.75
1872,181218.73
1873,347404.97
1874,136238.16
1875,150533.77
1876,174478.73
1877,200731.88
1878,174610.73
1879,123932.62
1880,103900.445
1881,221923.11
1882,274343.1
1883,198128.2
1884,187234.95
1885,145263.27
1886,229513.83
1887,162364.42
1888,225621.34
1889,181311.56
1890,102957.48
1891,81797.67
1892,83556.05
1893,129892.28
1894,181494.25
1895,137705.86
1896,175091.64
1897,140761.89
1898,118017.35
1899,210161.47
1900,142180.4
1901,208560.19
1902,116448.234
1903,142413.81
1904,148289.88
1905,224686.44
1906,109660.08
1907,191429.58
1908,79510.98
1909,92771.68
1910,89974.44
1911,234646.45
1912,422337.84
1913,94544.35
1914,55984.06
1915,353093.94
1916,81785.74
1917,175756.66
1918,120684.89
1919,133576.58
1920,168198.94
1921,358732.7
1922,313602.6
1923,244780.06
1924,296798.3
1925,177733.12
1926,427717.8
1927,162624.77
1928,126200.89
1929,123034.914
1930,50185.125
1931,106423.33
1932,135071.5
1933,318718.9
1934,183725.44
1935,145086.73
1936,170906.03
1937,155538.12
1938,177121.28
1939,244069.11
1940,135528.27
1941,176590.83
1942,166511.0
1943,203100.95
1944,407200.44
1945,429369.75
1946,92571.15
1947,204873.77
1948,158747.92
1949,237306.0
1950,184509.61
1951,228144.22
1952,258368.95
1953,177503.1
1954,202642.81
1955,143666.9
1956,557965.7
1957,165066.53
1958,350198.5
1959,149440.53
1960,120484.68
1961,121164.63
1962,89673.336
1963,95896.84
1964,103192.61
1965,186711.25
1966,123085.26
1967,306627.38
1968,531735.7
1969,398933.56
1970,594225.6
1971,642023.56
1972,408584.12
1973,207403.44
1974,335431.53
1975,622473.56
1976,278117.53
1977,434178.78
1978,381598.1
1979,369711.22
1980,221613.06
1981,325611.88
1982,173929.5
1983,181228.75
1984,155410.16
1985,183081.77
1986,176591.34
1987,139355.94
1988,188630.95
1989,191267.36
1990,228082.88
1991,225662.67
1992,188328.61
1993,174250.6
1994,188181.39
1995,175692.47
1996,151964.36
1997,271606.8
1998,364115.47
1999,231225.03
2000,301433.12
2001,233747.92
2002,241389.23
2003,238481.88
2004,258778.3
2005,172386.47
2006,206723.75
2007,227644.12
2008,169001.28
2009,161423.1
2010,175482.31
2011,129291.15
2012,180464.89
2013,196088.3
2014,195261.98
2015,194904.6
2016,198516.69
2017,165732.97
2018,129378.35
2019,145230.98
2020,102246.51
2021,89866.05
2022,162466.34
2023,106182.85
2024,240016.52
2025,302714.5
2026,163577.48
2027,142197.08
2028,140446.38
2029,158753.53
2030,309428.34
2031,277996.06
2032,259054.86
2033,301222.47
2034,244126.38
2035,180767.53
2036,198459.33
2037,202868.84
2038,236109.34
2039,158077.9
2040,176844.14
2041,259519.23
2042,171512.11
2043,143996.94
2044,175780.8
2045,177263.9
2046,137005.31
2047,120972.97
2048,121208.555
2049,139195.62
2050,151031.16
2051,103635.43
2052,113885.53
2053,152334.36
2054,153947.28
2055,110285.89
2056,137403.62
2057,95624.24
2058,220383.9
2059,106608.305
2060,210353.17
2061,162214.77
2062,137314.67
2063,120157.08
2064,171066.0
2065,76811.914
2066,132135.73
2067,73259.984
2068,130165.71
2069,70809.164
2070,142498.86
2071,89555.31
2072,75059.41
2073,114043.99
2074,176730.84
2075,128798.15
2076,113987.89
2077,148582.9
2078,112190.7
2079,85291.28
2080,135103.45
2081,138027.98
2082,160209.66
2083,129984.234
2084,114127.984
2085,115523.63
2086,64742.594
2087,84857.87
2088,50825.914
2089,60827.754
2090,133764.86
2091,78075.78
2092,115949.45
2093,121300.945
2094,53599.887
2095,122629.72
2096,120462.85
2097,85704.016
2098,126821.39
2099,110317.445
2100,60761.254
2101,89473.875
2102,110362.484
2103,102774.914
2104,78618.45
2105,77358.71
2106,93287.85
2107,142767.52
2108,125959.086
2109,108572.75
2110,124243.26
2111,200881.25
2112,130974.98
2113,133689.86
2114,104789.97
2115,190723.28
2116,90951.375
2117,129669.375
2118,112406.72
2119,128376.3
2120,122820.14
2121,112035.99
2122,120014.836
2123,101220.05
2124,171888.4
2125,52994.125
2126,81167.234
2127,94486.84
2128,113994.625
2129,98249.93
2130,118114.75
2131,169426.02
2132,96487.07
2133,94961.1
2134,106780.47
2135,88751.42
2136,45352.32
2137,114061.73
2138,122513.875
2139,128647.52
2140,124190.78
2141,151887.42
2142,158352.67
2143,161303.06
2144,105706.875
2145,126712.1
2146,217695.7
2147,151264.83
2148,152852.14
2149,135160.16
2150,234734.4
2151,94476.48
2152,95701.42
2153,216757.25
2154,90577.96
2155,153083.8
2156,335802.8
2157,242751.28
2158,218642.6
2159,249666.95
2160,167424.2
2161,231003.31
2162,369097.88
2163,347905.6
2164,214578.53
2165,164281.16
2166,135875.88
2167,206886.25
2168,207166.61
2169,204805.58
2170,305630.38
2171,179308.62
2172,130200.35
2173,165207.64
2174,219717.83
2175,320672.6
2176,286747.6
2177,267137.22
2178,186868.73
2179,141611.23
2180,162103.11
2181,190498.42
2182,231920.92
2183,187115.53
2184,98215.92
2185,72525.9
2186,110759.88
2187,104386.31
2188,144991.16
2189,302341.16
2190,90352.35
2191,81367.34
2192,88559.08
2193,101302.32
2194,142501.03
2195,70289.016
2196,127198.336
2197,140286.94
2198,135898.17
2199,377679.28
2200,138934.75
2201,55595.977
2202,185471.1
2203,103258.375
2204,176518.6
2205,113627.766
2206,165616.84
2207,354192.72
2208,245533.6
2209,239250.02
2210,93455.88
2211,138275.94
2212,98091.234
2213,117315.67
2214,110797.6
2215,77649.78
2216,112605.11
2217,54646.312
2218,18810.127
2219,19532.781
2220,75969.53
2221,356756.28
2222,295778.28
2223,416999.7
2224,192422.9
2225,137661.48
2226,217237.78
2227,235434.34
2228,290494.53
2229,258841.73
2230,151272.61
2231,236157.98
2232,141981.22
2233,104170.71
2234,234300.08
2235,248977.42
2236,249965.0
2237,369128.16
2238,299501.22
2239,93291.15
2240,155343.92
2241,220992.98
2242,73719.46
2243,109136.03
2244,111666.59
2245,166438.77
2246,146324.55
2247,83658.984
2248,106823.35
2249,109353.36
2250,126033.83
2251,128658.195
2252,190341.52
2253,165552.1
2254,163788.53
2255,166517.03
2256,131950.38
2257,224223.22
2258,143454.69
2259,166528.78
2260,208966.55
2261,118225.195
2262,277269.8
2263,518804.16
2264,703296.9
2265,295654.2
2266,281631.34
2267,454681.44
2268,351868.0
2269,174989.31
2270,170909.45
2271,203435.92
2272,135998.12
2273,161004.6
2274,169568.6
2275,197332.06
2276,174116.7
2277,182519.55
2278,117210.22
2279,126782.81
2280,158237.5
2281,155342.6
2282,176025.72
2283,111114.734
2284,121325.82
2285,93217.87
2286,144123.19
2287,334402.1
2288,218253.44
2289,409812.6
2290,560358.44
2291,289594.16
2292,439684.84
2293,574012.0
2294,365627.4
2295,784576.9
2296,276325.3
2297,319118.25
2298,284634.97
2299,431582.1
2300,357135.84
2301,255502.1
2302,283117.28
2303,247222.52
2304,243206.84
2305,224875.73
2306,204076.2
2307,212384.84
2308,277538.3
2309,239771.72
2310,199137.86
2311,180545.28
2312,138449.47
2313,181015.6
2314,168630.02
2315,161526.58
2316,191309.86
2317,218244.06
2318,196816.72
2319,156343.12
2320,182340.53
2321,239613.77
2322,148512.64
2323,132813.92
2324,221898.14
2325,190826.08
2326,195626.94
2327,213541.89
2328,204678.86
2329,193464.38
2330,169575.55
2331,472462.16
2332,421069.4
2333,324691.53
2334,245914.64
2335,226040.03
2336,318921.7
2337,174872.53
2338,221767.81
2339,198919.6
2340,480661.78
2341,227778.12
2342,228136.39
2343,213859.22
2344,182374.1
2345,233726.52
2346,209159.94
2347,199884.1
2348,213265.11
2349,149115.8
2350,293053.34
2351,177578.95
2352,232508.0
2353,278521.75
2354,108219.625
2355,127817.04
2356,180525.48
2357,213919.39
2358,163369.83
2359,103032.52
2360,118187.875
2361,146256.47
2362,336057.2
2363,107381.34
2364,165544.2
2365,181204.9
2366,209829.03
2367,253487.9
2368,180374.05
2369,226995.06
2370,165776.77
2371,190115.11
2372,138987.5
2373,217085.14
2374,213428.3
2375,146154.67
2376,265281.12
2377,316641.78
2378,173621.25
2379,217853.55
2380,121874.23
2381,188900.44
2382,160685.08
2383,221921.42
2384,244343.45
2385,158179.86
2386,122766.27
2387,98064.016
2388,105172.82
2389,191776.95
2390,174955.78
2391,137538.12
2392,143157.84
2393,170843.78
2394,92974.6
2395,187856.12
2396,183515.3
2397,280620.6
2398,86518.99
2399,40058.184
2400,94158.875
2401,148669.94
2402,152972.6
2403,126658.7
2404,116033.086
2405,167761.28
2406,138720.14
2407,124714.78
2408,148862.73
2409,126447.86
2410,164420.17
2411,108108.016
2412,155559.78
2413,151885.83
2414,256333.38
2415,130788.625
2416,119637.62
2417,123642.8
2418,203742.31
2419,168193.17
2420,119291.16
2421,146113.98
2422,64939.547
2423,44535.055
2424,118379.08
2425,348661.9
2426,150728.84
2427,92990.734
2428,229021.86
2429,140374.2
2430,174273.19
2431,85798.63
2432,151621.56
2433,174640.55
2434,137382.12
2435,121982.72
2436,102375.4
2437,177948.7
2438,108895.35
2439,128563.016
2440,109879.4
2441,42882.16
2442,82167.25
2443,133253.9
2444,119697.08
2445,114061.18
2446,149875.12
2447,224916.9
2448,147989.52
2449,106987.59
2450,130376.05
2451,139557.56
2452,152622.72
2453,73496.305
2454,78714.11
2455,240188.25
2456,117129.54
2457,140210.3
2458,117175.34
2459,112836.016
