Id,SalePrice
1461,138425.6504933369
1462,172743.32816656702
1463,159768.15008396914
1464,186953.17080284437
1465,187441.02929827746
1466,174990.07654724614
1467,171920.38687271994
1468,174990.07654724614
1469,187441.02929827746
1470,117396.44876003149
1471,214874.30786796333
1472,98657.24208028418
1473,117396.44876003149
1474,156113.1398433452
1475,187441.02929827746
1476,296778.48628121475
1477,274955.3345739041
1478,245538.6427938559
1479,296778.48628121475
1480,528187.7066406328
1481,307144.15127086476
1482,187441.02929827746
1483,125921.68222033781
1484,187441.02929827746
1485,161319.02650264374
1486,191930.74997288437
1487,275965.0012465604
1488,218085.9930221054
1489,187441.02929827746
1490,234454.2680398327
1491,191930.74997288437
1492,88968.30931206087
1493,221382.6899505075
1494,299478.8519871148
1495,299478.8519871148
1496,227425.62820094993
1497,187441.02929827746
1498,151661.72305973741
1499,151661.72305973741
1500,171920.38687271994
1501,171920.38687271994
1502,160525.01866167522
1503,333355.8662555413
1504,222119.97146881022
1505,213070.29943569627
1506,186953.17080284437
1507,207759.63655436444
1508,221382.6899505075
1509,157326.54219195672
1510,147223.73989207158
1511,139864.10519741874
1512,181542.19893055892
1513,142675.80450791435
1514,155181.38985991353
1515,159768.15008396914
1516,142675.80450791435
1517,129963.68772793167
1518,147223.73989207158
1519,286416.688633759
1520,139864.10519741874
1521,137578.81316268886
1522,148056.38883562302
1523,113400.57794620309
1524,117396.44876003149
1525,117396.44876003149
1526,137578.81316268886
1527,98657.24208028418
1528,129963.68772793167
1529,147223.73989207158
1530,168649.13868164454
1531,117396.44876003149
1532,117396.44876003149
1533,118423.99813275032
1534,113400.57794620309
1535,118423.99813275032
1536,113761.59300433789
1537,76476.92706214025
1538,145272.37711116284
1539,145272.37711116284
1540,118423.99813275032
1541,142675.80450791435
1542,118423.99813275032
1543,227425.62820094993
1544,90230.72544303433
1545,129963.68772793167
1546,142675.80450791435
1547,117396.44876003149
1548,129963.68772793167
1549,98657.24208028418
1550,117396.44876003149
1551,151000.13287016327
1552,117396.44876003149
1553,129963.68772793167
1554,113400.57794620309
1555,181542.19893055892
1556,88961.71679457543
1557,139864.10519741874
1558,105691.2912265036
1559,115012.32442616086
1560,159768.15008396914
1561,155181.38985991353
1562,131177.34606135928
1563,117396.44876003149
1564,155181.38985991353
1565,159768.15008396914
1566,268106.336343499
1567,76476.92706214025
1568,221382.6899505075
1569,159768.15008396914
1570,129963.68772793167
1571,131177.34606135928
1572,137578.81316268886
1573,227425.62820094993
1574,72034.47747117233
1575,286416.688633759
1576,234454.2680398327
1577,187441.02929827746
1578,142675.80450791435
1579,145844.24678353715
1580,222119.97146881022
1581,137578.81316268886
1582,117396.44876003149
1583,299478.8519871148
1584,265201.974486885
1585,142675.80450791435
1586,76476.92706214025
1587,98657.24208028418
1588,139864.10519741874
1589,116220.6653610605
1590,129963.68772793167
1591,113400.57794620309
1592,113761.59300433789
1593,113400.57794620309
1594,139864.10519741874
1595,115012.32442616086
1596,227425.62820094993
1597,139864.10519741874
1598,161319.02650264374
1599,139076.52145950613
1600,139076.52145950613
1601,87255.86637674765
1602,129963.68772793167
1603,113400.57794620309
1604,304774.4654667045
1605,258639.36486939763
1606,156113.1398433452
1607,196539.44294273714
1608,187441.02929827746
1609,187441.02929827746
1610,145844.24678353715
1611,134089.6620560184
1612,147223.73989207158
1613,125921.68222033781
1614,117396.44876003149
1615,87255.86637674765
1616,91292.67537150858
1617,117396.44876003149
1618,113400.57794620309
1619,145844.24678353715
1620,187798.28567169965
1621,145844.24678353715
1622,117396.44876003149
1623,331767.0419141491
1624,221382.6899505075
1625,129963.68772793167
1626,168649.13868164454
1627,186953.17080284437
1628,258639.36486939763
1629,160525.01866167522
1630,421512.9107987865
1631,187441.02929827746
1632,269900.14508310304
1633,176673.3883303793
1634,171920.38687271994
1635,171920.38687271994
1636,161407.78337316072
1637,187798.28567169965
1638,194852.83218292345
1639,196539.44294273714
1640,281717.9962796626
1641,198286.20526951735
1642,237469.94110653125
1643,247393.7945497911
1644,222119.97146881022
1645,181542.19893055892
1646,156113.1398433452
1647,187441.02929827746
1648,113400.57794620309
1649,137578.81316268886
1650,117396.44876003149
1651,113400.57794620309
1652,98657.24208028418
1653,98438.27999602011
1654,156113.1398433452
1655,140901.33334732355
1656,156113.1398433452
1657,156113.1398433452
1658,156113.1398433452
1659,140901.33334732355
1660,131177.34606135928
1661,528187.7066406328
1662,414795.43439512776
1663,356413.86112936
1664,528187.7066406328
1665,245538.6427938559
1666,331767.0419141491
1667,383849.1135090714
1668,356413.86112936
1669,325947.9503230029
1670,356413.86112936
1671,286416.688633759
1672,528187.7066406328
1673,287844.29846341215
1674,245538.6427938559
1675,186953.17080284437
1676,186953.17080284437
1677,214874.30786796333
1678,528187.7066406328
1679,331767.0419141491
1680,356413.86112936
1681,187441.02929827746
1682,304774.4654667045
1683,187441.02929827746
1684,168535.07970102245
1685,171920.38687271994
1686,187441.02929827746
1687,161319.02650264374
1688,191930.74997288437
1689,191930.74997288437
1690,222119.97146881022
1691,177061.7327442484
1692,304774.4654667045
1693,161319.02650264374
1694,186953.17080284437
1695,176673.3883303793
1696,299478.8519871148
1697,176673.3883303793
1698,421512.9107987865
1699,421512.9107987865
1700,250762.61540467816
1701,232590.16014062695
1702,245538.6427938559
1703,245538.6427938559
1704,258639.36486939763
1705,187441.02929827746
1706,528187.7066406328
1707,187441.02929827746
1708,187441.02929827746
1709,274955.3345739041
1710,187441.02929827746
1711,304774.4654667045
1712,296778.48628121475
1713,227425.62820094993
1714,227425.62820094993
1715,222119.97146881022
1716,187441.02929827746
1717,187441.02929827746
1718,161407.78337316072
1719,191930.74997288437
1720,258639.36486939763
1721,187441.02929827746
1722,125921.68222033781
1723,147223.73989207158
1724,187441.02929827746
1725,201530.15880794145
1726,171920.38687271994
1727,113400.57794620309
1728,194852.83218292345
1729,171920.38687271994
1730,142675.80450791435
1731,117396.44876003149
1732,117396.44876003149
1733,117396.44876003149
1734,137578.81316268886
1735,131177.34606135928
1736,117396.44876003149
1737,243560.57532233847
1738,221156.3008020836
1739,227425.62820094993
1740,174990.07654724614
1741,186953.17080284437
1742,171920.38687271994
1743,176673.3883303793
1744,258639.36486939763
1745,240401.81961552473
