Id,SalePrice
1461,115350.41219590491
1462,160130.54718406303
1463,185065.9851955414
1464,209070.04950051114
1465,184848.6073563174
1466,171145.77968160005
1467,188555.17713470847
1468,164868.70379497137
1469,193985.47767457346
1470,110767.7940334835
1471,193616.3807130886
1472,101695.66382886334
1473,94721.07030912464
1474,147917.28040876717
1475,115458.64241290884
1476,335075.03727636207
1477,239227.21919121387
1478,260415.1256453503
1479,254312.15106958762
1480,466528.6316799463
1481,315443.7415926843
1482,200062.9129588979
1483,174582.79800690577
1484,155312.10172113508
1485,191699.48026715853
1486,198491.53106453823
1487,301089.4512542386
1488,232089.7474702667
1489,190632.12799445572
1490,239585.65464245275
1491,196875.52596790204
1492,84693.79307669937
1493,186949.2138685516
1494,277254.98580339056
1495,296486.7486523198
1496,231873.61423661176
1497,176077.10909776657
1498,168240.98790753944
1499,161651.80074656126
1500,154276.01044785493
1501,169889.45733849317
1502,155534.8260198304
1503,300490.2969819203
1504,242427.13431950545
1505,228989.29822225677
1506,178014.21548873116
1507,255908.7858719919
1508,204539.36472603743
1509,161284.81709331364
1510,145102.84561987454
1511,152327.82426245982
1512,177730.71255437256
1513,141337.95627513932
1514,171370.62860310034
1515,200635.1648385322
1516,161517.42341976622
1517,175945.8642963262
1518,125668.85966498157
1519,220586.81373050893
1520,125872.48042207307
1521,136173.28221650972
1522,177068.6432211096
1523,105284.26433965708
1524,123930.84738845454
1525,126908.38931071264
1526,113311.36641449094
1527,102769.97790720068
1528,146223.21706253107
1529,146292.7325143332
1530,197961.26360830714
1531,98580.68882550199
1532,96564.72403777216
1533,139002.20859992967
1534,127255.72474873392
1535,156155.01601676006
1536,109110.86061101854
1537,58917.9225409362
1538,151832.89758722213
1539,194868.30004569728
1540,96297.989220877
1541,140217.16637077098
1542,136311.06386117236
1543,182337.71085637773
1544,84193.1224223528
1545,117557.36904461418
1546,134711.5781485126
1547,127076.94338152702
1548,133318.20853201274
1549,121055.27315334526
1550,132111.57234041102
1551,115306.30318113518
1552,125557.54345931728
1553,144875.0246740938
1554,118009.93868089345
1555,157080.96061762475
1556,89249.81910029415
1557,107092.64719101904
1558,108500.62707446322
1559,64612.883942231194
1560,132492.85021366095
1561,118237.78232189572
1562,130533.33430546802
1563,119528.30803351951
1564,149871.6186264809
1565,137269.21207417562
1566,241202.73639620192
1567,79224.76391702727
1568,237312.50658878984
1569,118555.64422555103
1570,140380.20538201596
1571,118271.51292933544
1572,148895.03683684283
1573,230809.87067410047
1574,115255.89712383621
1575,222787.10919872747
1576,269457.0076846346
1577,169504.4131459972
1578,153181.5840322908
1579,136409.90146117817
1580,194349.34813081796
1581,160235.89334616694
1582,123343.19351274405
1583,329183.2126629603
1584,215775.27087015376
1585,142487.3745206407
1586,69573.66270893108
1587,107690.94933751432
1588,155733.55981367003
1589,99337.67799688138
1590,137443.11750223202
1591,91508.40095814787
1592,111219.76574876667
1593,123279.4692755124
1594,119562.71434084981
1595,95439.43977589585
1596,216623.03388279822
1597,196661.4004840264
1598,228327.11808401207
1599,168389.8845797117
1600,151928.11472171752
1601,63569.527007140015
1602,115157.60061056122
1603,81851.47151943987
1604,271902.47993595694
1605,252822.21376310545
1606,179069.2317676538
1607,175582.19020853934
1608,202266.61748553952
1609,181710.74691695938
1610,150597.78354021217
1611,130881.18897671034
1612,158446.6153616557
1613,160306.07143759774
1614,123497.86315215245
1615,92023.43593598978
1616,78534.0391433371
1617,94332.28236428184
1618,126099.1876791819
1619,146306.67062847572
1620,148189.76259227743
1621,141388.9000353719
1622,143918.7928589879
1623,284661.15508667385
1624,223354.58088219303
1625,127761.15301258696
1626,178098.32460675715
1627,198306.57936368822
1628,300208.9784482853
1629,175396.81133652516
1630,358633.620360263
1631,202616.05366752614
1632,229473.22560672913
1633,176905.56758813313
1634,182237.6949607544
1635,175842.36236591576
1636,150613.95691396156
1637,192855.28337967792
1638,185550.21074558242
1639,187434.6592916698
1640,265206.51752512413
1641,186248.68102948368
1642,222716.91287026874
1643,209754.22446388067
1644,235662.9497170228
1645,204955.76599598958
1646,168003.85048887623
1647,170112.67928378884
1648,122345.23689354869
1649,137741.1538952655
1650,113834.23969006208
1651,122600.26283589151
1652,99561.4500669977
1653,101962.46959739571
1654,138421.74422429482
1655,133132.27235749803
1656,137448.59602744618
1657,140185.85197347353
1658,138483.23846058422
1659,123574.71399228231
1660,156454.97495999315
1661,444016.1592066465
1662,408312.89988481725
1663,365800.0006402949
1664,561284.9998840755
1665,278992.4040825426
1666,350825.331055161
1667,380986.73061261355
1668,327355.96670047584
1669,304391.6723055055
1670,340017.3322599401
1671,275903.9745334681
1672,447939.788381823
1673,290854.24719812087
1674,233413.0976638223
1675,200433.21214125073
1676,193326.72428825882
1677,228546.90823107137
1678,501390.99716763373
1679,393710.8358895983
1680,309363.27046836034
1681,226970.77583619102
1682,332099.9390504704
1683,175716.3662780706
1684,182045.32845744755
1685,174721.75654326455
1686,161666.51075831038
1687,182237.8182446147
1688,195076.1956125093
1689,199962.30878633953
1690,204575.5631284982
1691,192048.5939764971
1692,271155.7006488399
1693,165682.73920772635
1694,180511.83938848783
1695,170317.636393971
1696,279399.8484742236
1697,176928.75672363126
1698,352260.5950855599
1699,321083.15490456397
1700,250564.2345481034
1701,263167.5930313283
1702,230596.97928896206
1703,237885.59561683572
1704,302331.41300430766
1705,241765.03554833832
1706,466746.12129194534
1707,202035.14624865074
1708,190246.79089922446
1709,260337.32894649426
1710,205975.29960591975
1711,277189.31646045524
1712,241344.26021188224
1713,280299.85116410966
1714,226099.2455075756
1715,201574.95885289158
1716,182010.70260053268
1717,167310.99681222616
1718,135070.1112005997
1719,207556.5841073924
1720,259457.1531189158
1721,169215.56849061226
1722,125298.34999215574
1723,160041.11977648953
1724,198337.55833443953
1725,235243.29569156133
1726,186480.19064519624
1727,150705.5025429086
1728,183156.15431490602
1729,169915.3860337859
1730,156287.27235589214
1731,123150.08196456854
1732,128850.66305687906
1733,109178.67740514537
1734,118241.15782723934
1735,131217.92292771474
1736,113455.78551100608
1737,357893.2622178323
1738,255525.48484917512
