Id,SalePrice
1461,123508.09
1462,168128.38
1463,185748.47
1464,195787.08
1465,197138.12
1466,176915.48
1467,173136.94
1468,165614.31
1469,182628.89
1470,127702.266
1471,196181.06
1472,98287.32
1473,98784.99
1474,151156.95
1475,122123.445
1476,335148.22
1477,264313.44
1478,279986.78
1479,252230.56
1480,475652.12
1481,347257.22
1482,207608.66
1483,151223.42
1484,169359.3
1485,178880.1
1486,199906.4
1487,325309.25
1488,242371.67
1489,206595.25
1490,221040.2
1491,195669.47
1492,89525.17
1493,187203.17
1494,295665.75
1495,285576.28
1496,224383.23
1497,183692.84
1498,170474.66
1499,153822.55
1500,146290.36
1501,173665.8
1502,146998.7
1503,320486.1
1504,244379.34
1505,228683.8
1506,173073.39
1507,231413.66
1508,199253.94
1509,154519.02
1510,148410.7
1511,145453.73
1512,167524.19
1513,122205.46
1514,156299.14
1515,192755.36
1516,149364.73
1517,163001.92
1518,134793.55
1519,233299.84
1520,138115.16
1521,135900.25
1522,166918.5
1523,117452.47
1524,127168.5
1525,127716.03
1526,117620.836
1527,101811.664
1528,145326.72
1529,146800.75
1530,174746.0
1531,96792.87
1532,105423.27
1533,154523.58
1534,118819.51
1535,161094.75
1536,117280.1
1537,63683.562
1538,163092.11
1539,191066.27
1540,99274.58
1541,142711.3
1542,135529.95
1543,203808.0
1544,83489.78
1545,106213.34
1546,124832.23
1547,125564.26
1548,131960.81
1549,106275.35
1550,131474.69
1551,124908.68
1552,126097.42
1553,150345.83
1554,116671.23
1555,171132.89
1556,82876.24
1557,109315.195
1558,96573.05
1559,83972.24
1560,135823.67
1561,130788.875
1562,134703.2
1563,124601.13
1564,162524.92
1565,148032.44
1566,264045.12
1567,77040.66
1568,223137.22
1569,154417.08
1570,143058.22
1571,113599.92
1572,147077.66
1573,249627.67
1574,99431.58
1575,236759.86
1576,237968.2
1577,185086.78
1578,143591.56
1579,146714.81
1580,195630.67
1581,148610.11
1582,128183.375
1583,321623.88
1584,221023.77
1585,143077.19
1586,69627.914
1587,89074.83
1588,144776.44
1589,84863.37
1590,130327.44
1591,96288.15
1592,121456.41
1593,126929.2
1594,137601.62
1595,108935.03
1596,237285.17
1597,190484.61
1598,196127.94
1599,175446.5
1600,169234.81
1601,60849.047
1602,113784.24
1603,76402.78
1604,263743.88
1605,259836.23
1606,172603.95
1607,163853.84
1608,223982.8
1609,176687.69
1610,150114.44
1611,134661.84
1612,155800.44
1613,160178.34
1614,120960.05
1615,87845.94
1616,76506.69
1617,95108.66
1618,123665.086
1619,149380.83
1620,156499.9
1621,135637.02
1622,129705.37
1623,294599.28
1624,213814.75
1625,128782.42
1626,161740.53
1627,198095.33
1628,302956.22
1629,173672.42
1630,340539.38
1631,215255.94
1632,238490.06
1633,173383.31
1634,176890.34
1635,175265.89
1636,147334.84
1637,184598.48
1638,194633.77
1639,181215.1
1640,259108.97
1641,177905.6
1642,219369.42
1643,228610.31
1644,241185.36
1645,191401.3
1646,156262.17
1647,167539.03
1648,131965.47
1649,137178.55
1650,114623.85
1651,112352.7
1652,97586.63
1653,108569.54
1654,147947.61
1655,164774.47
1656,150011.11
1657,148678.3
1658,144970.69
1659,145220.6
1660,152292.97
1661,466146.7
1662,394278.3
1663,400493.03
1664,495037.88
1665,316568.12
1666,328514.22
1667,394264.78
1668,344635.38
1669,306367.8
1670,355776.06
1671,272586.62
1672,442767.94
1673,290228.97
1674,250213.52
1675,181332.66
1676,179178.7
1677,220740.44
1678,491587.06
1679,394330.97
1680,354436.7
1681,244797.81
1682,329734.56
1683,181832.42
1684,177956.33
1685,168975.97
1686,167041.75
1687,177985.53
1688,198220.05
1689,202761.69
1690,195621.16
1691,181237.22
1692,272140.4
1693,167807.69
1694,176024.2
1695,171766.97
1696,284608.38
1697,172885.33
1698,355510.16
1699,339789.66
1700,243169.97
1701,269709.12
1702,249617.92
1703,262067.02
1704,298189.94
1705,241199.84
1706,429227.7
1707,215040.48
1708,207657.56
1709,278653.0
1710,223530.61
1711,276089.03
1712,251764.34
1713,278910.38
1714,235733.61
1715,200556.8
1716,188774.38
1717,176956.66
1718,135935.38
1719,203652.36
1720,261743.56
1721,176822.2
1722,123432.02
1723,157287.83
1724,202988.06
1725,234748.06
1726,177117.39
1727,148860.33
1728,182822.16
1729,161702.75
1730,153029.06
1731,129174.56
1732,133067.22
1733,122241.36
1734,118558.266
1735,132734.02
1736,119657.81
1737,329473.97
1738,251503.25
1739,234637.28
1740,198620.84
1741,189556.6
1742,167715.53
1743,175850.55
1744,324765.88
1745,212444.2
1746,183347.88
1747,221069.1
1748,226421.05
1749,152986.16
1750,133740.75
1751,247058.47
1752,125875.39
1753,148296.8
1754,212069.52
1755,169010.62
1756,121383.45
1757,117995.07
1758,144609.88
1759,159827.84
1760,166009.0
1761,142042.16
1762,159952.58
1763,160699.64
1764,114913.79
1765,176095.73
1766,187050.23
1767,228541.2
1768,139446.34
1769,184253.4
1770,154498.53
1771,129148.08
1772,143059.58
1773,114840.83
1774,132103.86
1775,141205.86
1776,120968.35
1777,120448.836
1778,139742.42
1779,110245.93
1780,192423.1
1781,125607.85
1782,95453.4
1783,146977.39
1784,111321.34
1785,109752.36
1786,122771.07
1787,152827.8
1788,53148.902
1789,99165.57
1790,77186.85
1791,190119.47
1792,155773.11
1793,132046.67
1794,148346.31
1795,140553.3
1796,119956.59
1797,111525.9
1798,119576.7
1799,120015.52
1800,117423.35
1801,131959.81
1802,121883.875
1803,150798.88
1804,143790.4
1805,145164.66
1806,124405.45
1807,146967.45
1808,113882.38
1809,118666.41
1810,130644.89
1811,93796.34
1812,96320.3
1813,121790.11
1814,104673.31
1815,49416.594
1816,94293.21
1817,104141.11
1818,134329.39
1819,123432.02
1820,71623.69
1821,103127.29
1822,148736.73
1823,45702.4
1824,134112.3
1825,125072.23
1826,101050.484
1827,100990.27
1828,136526.77
1829,111276.664
1830,143062.45
1831,150318.3
1832,86254.05
1833,128785.375
1834,117003.94
1835,143273.53
1836,127742.586
1837,89663.93
1838,122086.64
1839,87642.516
1840,152501.23
1841,142005.45
1842,73669.28
1843,120603.2
1844,135887.16
1845,139706.3
1846,152579.06
1847,155972.89
1848,53448.387
1849,109972.38
1850,114789.805
1851,150634.88
1852,119950.53
1853,128317.42
1854,173467.98
1855,145398.25
1856,219467.56
1857,135028.88
1858,129011.93
1859,119098.02
1860,142481.47
1861,118583.59
1862,306994.28
1863,283243.4
1864,283243.4
1865,348092.44
1866,348896.06
1867,247803.67
1868,311658.7
1869,203455.9
1870,247202.95
1871,250361.75
1872,172789.06
1873,261300.12
1874,142269.78
1875,202264.0
1876,192331.19
1877,217691.75
1878,181009.73
1879,132482.73
1880,132695.67
1881,252750.69
1882,264663.53
1883,188086.84
1884,205260.78
1885,266541.22
1886,301506.16
1887,215048.69
1888,290775.56
1889,171086.88
1890,119049.31
1891,137324.5
1892,107980.96
1893,139214.2
1894,129738.02
